id,herb_hindi,synonyms,herb_english,botanical_name,varga_category,classical_properties,raw_karma_sanskrit,english_symptoms,hindi_symptoms
BPN_1142,अथ सुराया लक्षणं गुणश्चाह,,,,सन्धानवर्गः,Rasa: गुरु | Vipaka: बल-स्तन्य-पुष्टि-मेद-कफप्रदा- ग्राहिणि - शोथ-गुल्माश-ग्रहणी-मूत्र-कृच्छ्रनुत्,,,
BPN_1143,अथ सुराभेदस्य वारुण्या लक्षणगुणानाह,,,,सन्धानवर्गः,Rasa: लघु | Vipaka: लघ्वी-पीनस-आध्मान-शूलनुत्,,,
BPN_1144,नवम्,,,,सन्धानवर्गः,"Rasa: विशद, गुरु | Vipaka: अभिष्यन्दि-त्रिदोषजनक-सरम् । अहृद्य-बृंहण-दाहि-दुर्गन्ध-।",,,
BPN_1145,पुराणम्,,,,सन्धानवर्गः,Rasa: लघु | Vipaka: जीर्ण -रोचिष्णु-क्रिमि-श्लेष्मा-अनिलापहम् । हृद्य-सुगन्धिगुणवत्-स्रोतोविशोधनम् ।,,,
BPN_1146,"मधु, माक्षिक, माध्वीक, क्षौद्र सारघ, मक्षिकावान्त, वरटीवान्त, भृङ्गवान्त, पुष्परसोद्भव",कषाय,,,मधुवर्गः,"Rasa: विशद, रूक्ष, सूक्ष्म, लघु | Virya: शीत | Vipaka: ग्राही-विलेखन -चक्षुष्य-दीपन -स्वर्य -व्रणशोधनरोपण -सौकुमार्यकर -सूक्ष्म-स्रोतोविशोधन -ह्लादि-प्रसादजनक -वर्ण्य  मेधाकर  -वृष्य - कुष्ठ-अर्शः-काश-पित्त-अस्र-कफ-मेह-क्लम-क्रिमीन्-मेद-तृष्णा-वमि-श्वास-हिक्का-अतीसारविड्ग्रह-दाह-क्षतक्षयान् योगवाहि-अल्पवातल",,,
BPN_1148,अथ तेषां लक्षणं गुणाँश्च । तत्र माक्षिकस्य लक्षणगुणानाह,,,,मधुवर्गः,Rasa: लघु | Vipaka: नेत्रामयहर-कामला-अर्श-क्षत-श्वास-कासक्षयविनाशन,,,
BPN_1149,अथ भ्रामरस्य लक्षणगुणानाह,,,,मधुवर्गः,"Rasa: गुरु, पिच्छिल | Guna: शीत | Virya: स्वादु/ मधुर | Vipaka: रक्तपित्तघ्न-मूत्रजाड्यकर-पाकमभिष्यन्दी-पिच्छिलम्",,,
BPN_1150,(गुणैः माक्षिकवत् ),,,,मधुवर्गः,Vipaka: मेहनाशनम्,,,
BPN_1151,अथ पौत्तिकमधुनो लक्षणगुणानाह,,,,मधुवर्गः,Rasa: रूक्ष | Guna: उष्ण | Vipaka: पित्तदाह-अस्र-वातकृत्-विदाही-मेहकृच्छ्रघ्न-ग्रन्थ्यादिक्षतशोषि,,,
BPN_1152,अथ छात्रमधुनो लक्षणं गुणाँश्चाह,,,,मधुवर्गः,"Rasa: पिच्छिल, गुरु | Guna: शीत | Virya: स्वादु/ मधुर | Vipaka: कृमि-श्वित्र-रक्त-पित्त-प्रमेहजित्-भ्रम-तृण्मोह-विषहृत्तर्पणञ्च",,,
BPN_1153,अथ दालमधुनो लक्षणगुणानाह,"कषाय, आम्ल ",,,मधुवर्गः,"Rasa: लघु, रूक्ष, स्निग्ध, | Virya: मधुर, लघु? | Vipaka: दीपनीय-कफापह-छर्दि-प्रमेहजित्- बृंहण-गुरु-भारिकम्",,,
BPN_1154,पुराणमधु,,,,मधुवर्गः,Rasa: रूक्ष | Vipaka: ग्राहक-मेदोघ्नमतिलेखनम्,,,
BPN_1155,"मयन, मधूच्छिष्ट, मधुशेष, सिक्थक, मध्वाधार, मदनक, मधूषित",,,,मधुवर्गः,"Rasa: स्निग्ध, मृदु | Vipaka: भूतघ्न-व्रणरोपणम्-भग्नसन्धानकृद्वात-कुष्ठ-वीसर्प-रक्तजित्",,,
BPN_1156,"इक्षु, दीर्घच्छद, भूरिरस, गुडमूल, असिपत्र, मधुतृण",मधुर,Sacharum officinarium,Gramineae,इक्षुवर्गः,"Rasa: स्निग्ध, गुरु | Guna: शीत | Virya: मधुर | Vipaka: रक्त-पित्तघ्न, बाल्य, वृष्य, कफप्रद, मूत्रल",Sugar Cane,,
BPN_1158,श्वेतपौण्ड्रक-भीरुकेक्षु,मधुर,,,इक्षुवर्गः,Rasa: शीतल | Virya: मधुर | Vipaka: वात-पित्तप्रशमन-बृंहण-बल्य,,,
BPN_1159,कोशकारेक्षुः,,,,इक्षुवर्गः,Rasa: गुरुः शीतो | Vipaka: रक्त-पित्त-क्षयापहः,,,
BPN_1160,कान्तारेक्षु,,,,इक्षुवर्गः,"Rasa: सरः, गुरुः | Vipaka: वृष्य-श्लेष्मल-बृंहण",,,
BPN_1161,शतपोरकेक्षु,क्षार,,,इक्षुवर्गः,Rasa: उष्ण | Vipaka: कोशकार संज्ञक-पवनापह,,,
